2021.07.07 02:43:00,1.18214,1.18219,1.18213,1.18218,26.61
2021.07.07 02:44:00,1.18219,1.18219,1.18214,1.18216,27.03
2021.07.07 02:45:00,1.18217,1.18228,1.18217,1.18226,30.04
2021.07.07 02:46:00,1.18225,1.18225,1.18219,1.18219,10.04
2021.07.07 02:47:00,1.18219,1.18223,1.18219,1.18223,6
2021.07.07 02:48:00,1.18223,1.18226,1.18218,1.18219,18.51
2021.07.07 02:49:00,1.1822,1.18226,1.18218,1.18226,20.62
2021.07.07 02:50:00,1.18226,1.18229,1.18223,1.18225,23.86
2021.07.07 02:51:00,1.18224,1.18231,1.18218,1.18227,49.04
2021.07.07 02:52:00,1.18227,1.18227,1.18213,1.18217,69.6
2021.07.07 02:53:00,1.18218,1.1822,1.18217,1.18219,31.02
2021.07.07 02:54:00,1.18219,1.18219,1.18198,1.18198,119.33
2021.07.07 02:55:00,1.18199,1.18202,1.18196,1.18196,57.38
2021.07.07 02:56:00,1.18196,1.18202,1.18192,1.18199,44.43
2021.07.07 02:57:00,1.18199,1.18206,1.18193,1.18194,40.67
2021.07.07 02:58:00,1.18195,1.182,1.18195,1.18198,14.7
2021.07.07 02:59:00,1.18197,1.18197,1.18196,1.18196,11
2021.07.07 03:00:00,1.18198,1.18201,1.18192,1.18192,32.89
2021.07.07 03:01:00,1.18192,1.18197,1.18192,1.18193,18.05
2021.07.07 03:02:00,1.18194,1.18204,1.18194,1.18194,53.32
2021.07.07 03:03:00,1.18193,1.18199,1.18192,1.18199,13.47
2021.07.07 03:04:00,1.182,1.18203,1.18195,1.182,25.44
2021.07.07 03:05:00,1.18201,1.18202,1.18197,1.18202,33.34
2021.07.07 03:06:00,1.18202,1.18202,1.18196,1.18196,58.41
2021.07.07 03:07:00,1.18195,1.18196,1.18195,1.18196,11.44
2021.07.07 03:08:00,1.18195,1.18196,1.18186,1.18186,19.45
2021.07.07 03:09:00,1.18187,1.18196,1.18186,1.18196,35.85
2021.07.07 03:10:00,1.18196,1.18197,1.18194,1.18195,17.48
2021.07.07 03:11:00,1.18194,1.18196,1.18193,1.18196,6.64
2021.07.07 03:12:00,1.18196,1.18206,1.18196,1.18206,21.94
2021.07.07 03:13:00,1.18204,1.18211,1.18204,1.18204,17.09
2021.07.07 03:14:00,1.18204,1.18207,1.18204,1.18205,10.5
2021.07.07 03:15:00,1.18206,1.18208,1.18204,1.18204,10.5
2021.07.07 03:16:00,1.18206,1.18211,1.18206,1.18209,15.59
2021.07.07 03:17:00,1.1821,1.18211,1.18208,1.18208,7.95
2021.07.07 03:18:00,1.18209,1.18209,1.18199,1.18202,22.65
2021.07.07 03:19:00,1.18202,1.18208,1.182,1.18208,26.19
2021.07.07 03:20:00,1.18209,1.1821,1.18208,1.18209,6.75
2021.07.07 03:21:00,1.1821,1.1821,1.1821,1.1821,1.5
